wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/830_tedxsk_male_2007.wav,55180,ktoré 
/data/TEDxSK/cut/830_tedxsk_male_2008.wav,87372,obsahovali gén ktorý stimuluje tvorbu ciev 
/data/TEDxSK/cut/830_tedxsk_male_2009.wav,119020,keď vám tam narastú cievy tak ten infarkt je menší a to je lepšie 
/data/TEDxSK/cut/830_tedxsk_male_2010.wav,95884,veľmi dobre to fungovalo fantasticky len 
/data/TEDxSK/cut/830_tedxsk_male_2011.wav,123276,keď sme tie králiky nezabili a nevybrali im tie srdcia 
/data/TEDxSK/cut/830_tedxsk_male_2012.wav,93132,a snažili sme sa zistiť že ako dlho budú žiť 
/data/TEDxSK/cut/830_tedxsk_male_2013.wav,99468,tak sme boli veľmi prekvapení že v skutočnosti tie liečené 
/data/TEDxSK/cut/830_tedxsk_male_2014.wav,62476,žijú oveľa kratšie 
/data/TEDxSK/cut/830_tedxsk_male_2015.wav,133580,a keď sme ich zobrali a pozerali teda že prečo vlastne zomreli 
/data/TEDxSK/cut/830_tedxsk_male_2016.wav,105964,tak sme zistili že im puklo srdce 
/data/TEDxSK/cut/830_tedxsk_male_2017.wav,51820,to puknutie srdca 
/data/TEDxSK/cut/830_tedxsk_male_2018.wav,53292,bolo spôsobené tým 
/data/TEDxSK/cut/830_tedxsk_male_2019.wav,135916,že tam tie cievy rástli stále stále aj potom keď už ich nebolo treba 
/data/TEDxSK/cut/830_tedxsk_male_2020.wav,99884,až tam už nebol sval v tom srdci to už boli len cievy 
/data/TEDxSK/cut/830_tedxsk_male_2021.wav,77644,a tie nevydržali ten tlak ktorý v srdci je 
/data/TEDxSK/cut/830_tedxsk_male_2022.wav,52524,a srdce prasklo 
/data/TEDxSK/cut/830_tedxsk_male_2023.wav,85484,a vtedy som si uvedomil že tam je jeden problém 
/data/TEDxSK/cut/830_tedxsk_male_2024.wav,88684,ďalej bude s ním robiť a čo tá bunka 
/data/TEDxSK/cut/830_tedxsk_male_2025.wav,68236,ako bude využívať tú informáciu 
/data/TEDxSK/cut/830_tedxsk_male_2026.wav,48652,ktorú tam má 
/data/TEDxSK/cut/830_tedxsk_male_2027.wav,192364,tak na tejto schéme vidíte takú baktériu ktorá je geneticky modifikovaný organizmus 
/data/TEDxSK/cut/830_tedxsk_male_2028.wav,78124,my sme do nej vložili tieto čierne krúžky 
/data/TEDxSK/cut/830_tedxsk_male_2029.wav,60524,a tie čierne krúžky predstavujú 
/data/TEDxSK/cut/830_tedxsk_male_2030.wav,153708,ten liečivý gén ten gén ktorý v danom ochorení robí dobre 
/data/TEDxSK/cut/830_tedxsk_male_2031.wav,97836,a vidíte tie baktérie oni sa vedia dostať dovnútra do bunky 
/data/TEDxSK/cut/830_tedxsk_male_2032.wav,70412,tá robí salmonelózu a hnačky 
/data/TEDxSK/cut/830_tedxsk_male_2033.wav,82316,ak ju zoberiete len tak niekde od pacienta 
/data/TEDxSK/cut/830_tedxsk_male_2034.wav,149132,ale my sme ju modifikovali tak že ona sa okamžite rozpadá čiže nespôsobí hnačku 
/data/TEDxSK/cut/830_tedxsk_male_2035.wav,84012,ale v skutočnosti sa vnútri v bunke rozpadne 
/data/TEDxSK/cut/830_tedxsk_male_2036.wav,82828,a odovzdá tú genetickú informáciu ďalej 
/data/TEDxSK/cut/830_tedxsk_male_2037.wav,22124,aby 
/data/TEDxSK/cut/830_tedxsk_male_2038.wav,55372,tá bunka si vedela pomôcť 
/data/TEDxSK/cut/830_tedxsk_male_2039.wav,148908,aby vedela produkovať napríklad ten liečivý proteín ktorý jej nejakým spôsobom chýba 
/data/TEDxSK/cut/830_tedxsk_male_2040.wav,90316,to sa dá používať napríklad na cystickú fibrózu 
/data/TEDxSK/cut/830_tedxsk_male_2041.wav,40492,to už testujú 
/data/TEDxSK/cut/830_tedxsk_male_2042.wav,46252,aj na ľuďoch 
/data/TEDxSK/cut/830_tedxsk_male_2043.wav,99180,my to robíme dominantne pri hnačkách 
/data/TEDxSK/cut/830_tedxsk_male_2044.wav,85196,ktoré salmonelou liečime 
/data/TEDxSK/cut/830_tedxsk_male_2045.wav,121420,to znamená my indukujeme u zvieratiek u myšiek u potkanov hnačky 
/data/TEDxSK/cut/830_tedxsk_male_2046.wav,76428,kolitídy zápaly hrubého čreva 
/data/TEDxSK/cut/830_tedxsk_male_2047.wav,109548,a liečime ich salmonelou ktorá je ale mo modifikovaná tak 
/data/TEDxSK/cut/830_tedxsk_male_2048.wav,40428,aby napríklad 
/data/TEDxSK/cut/830_tedxsk_male_2049.wav,93964,dodávala gény ktoré sú protizápalové 
/data/TEDxSK/cut/830_tedxsk_male_2050.wav,15724,no
/data/TEDxSK/cut/830_tedxsk_male_2051.wav,40172,alternatívou 
/data/TEDxSK/cut/830_tedxsk_male_2052.wav,110892,je to alternatíva preto 
/data/TEDxSK/cut/830_tedxsk_male_2053.wav,69292,lebo v skutočnosti 
/data/TEDxSK/cut/830_tedxsk_male_2054.wav,127660,sa tá baktéria nerozpadáva neodovzdá genetický materiál bunke 
/data/TEDxSK/cut/830_tedxsk_male_2055.wav,120428,ale ona sama dokáže produkovať buď to vnútri v bunke 
/data/TEDxSK/cut/830_tedxsk_male_2056.wav,57708,alebo mimo buniek 
/data/TEDxSK/cut/830_tedxsk_male_2057.wav,78700,príslušný terapeutický proteín 
/data/TEDxSK/cut/830_tedxsk_male_2058.wav,145964,čo to znamená absolútne môžete zabudnúť na riziko nejakej leukémie 
/data/TEDxSK/cut/830_tedxsk_male_2059.wav,73196,alebo nejakých iných nádorov ktoré vznikajú 
/data/TEDxSK/cut/830_tedxsk_male_2060.wav,84396,kvôli tomu že sa ovplyvňuje 
/data/TEDxSK/cut/830_tedxsk_male_2061.wav,79980,toho hostiteľa toho pacienta 
/data/TEDxSK/cut/830_tedxsk_male_2062.wav,79884,a čo je ešte dôležitejšie 
/data/TEDxSK/cut/830_tedxsk_male_2063.wav,87244,kedykoľvek môžeme tu liečbu ukončiť 
/data/TEDxSK/cut/830_tedxsk_male_2064.wav,40684,podaním 
/data/TEDxSK/cut/830_tedxsk_male_2065.wav,30508,antibiotík 
/data/TEDxSK/cut/830_tedxsk_male_2066.wav,41516,to pri vírusoch uírusoch 
/data/TEDxSK/cut/830_tedxsk_male_2067.wav,68684,nefunguje 
/data/TEDxSK/cut/830_tedxsk_male_2068.wav,79660,robilo sa to napríklad u pacientov ktoré mali 
/data/TEDxSK/cut/830_tedxsk_male_2069.wav,30188,nádory 
/data/TEDxSK/cut/830_tedxsk_male_2070.wav,50476,solídne nádory 
/data/TEDxSK/cut/830_tedxsk_male_2071.wav,35724,ktorým vpichli 
/data/TEDxSK/cut/830_tedxsk_male_2072.wav,133324,napríklad salmonely ktoré sa špeciálne rozmnožovali práve v tom nádore 
/data/TEDxSK/cut/830_tedxsk_male_2073.wav,125548,a ktoré premieňali ináč bezpečné liečivo 
/data/TEDxSK/cut/830_tedxsk_male_2074.wav,94956,na prudkú chemoterapiu ale len v tom nádore 
/data/TEDxSK/cut/830_tedxsk_male_2075.wav,86028,fantasticky to fungovalo a to už je desať rokov dozadu
/data/TEDxSK/cut/830_tedxsk_male_2076.wav,46412,väčšina 
/data/TEDxSK/cut/830_tedxsk_male_2077.wav,137868,si myslí že sa nachádza len v geneticky modifikovaných potravinách
/data/TEDxSK/cut/830_tedxsk_male_2078.wav,186604,a ale vedzte že jedno percento všetkého čo zjete je v skutočnosti 
/data/TEDxSK/cut/830_tedxsk_male_2079.wav,119788,a keď zjete veľa špenátu tak to neznamená že budete robiť fotosyntézu
/data/TEDxSK/cut/830_tedxsk_male_2080.wav,40812,to to tak nefunguje
/data/TEDxSK/cut/830_tedxsk_male_2081.wav,129100,takže pre mňa je ten etický problém tak trošku virtuálny 
/data/TEDxSK/cut/830_tedxsk_male_2082.wav,62732,ale existujú aj reálne problémy 
/data/TEDxSK/cut/830_tedxsk_male_2083.wav,95500,o ktorých tu do detailov samozrejme hovoriť nebudem aby 
/data/TEDxSK/cut/830_tedxsk_male_2084.wav,57388,sme mohli počuť aj ostatných 
/data/TEDxSK/cut/830_tedxsk_male_2085.wav,280172,každý si pamätáme alebo teda väčšina si pamätáme že čo sme robili teda toho jedenásteho septembra a že to bol utorok a že to bolo o druhej to všetko vieme 
/data/TEDxSK/cut/830_tedxsk_male_2086.wav,44204,sa stalo niečo iné čo 
/data/TEDxSK/cut/830_tedxsk_male_2087.wav,126508,naše životy ovplyvňuje v skutočnosti oveľa viac hoci si to neuvedomujeme 
/data/TEDxSK/cut/830_tedxsk_male_2088.wav,71308,pätnásteho a šestnásteho februára 
/data/TEDxSK/cut/830_tedxsk_male_2089.wav,42796,dve tisíc jedna čítal 
/data/TEDxSK/cut/830_tedxsk_male_2090.wav,40428,ktoré informovali o tom 
/data/TEDxSK/cut/830_tedxsk_male_2091.wav,95468,že bol osekvenovaný ľudský genóm 
/data/TEDxSK/cut/830_tedxsk_male_2092.wav,105196,bolo to aj v našich novinách a tak 
/data/TEDxSK/cut/830_tedxsk_male_2093.wav,143532,ale potom prišli dvojičky a už to akože nikoho nezaujímalo 
/data/TEDxSK/cut/830_tedxsk_male_2094.wav,186764,ale v skutočnosti to extrémne ovplyvňuje naše životy pretože na základe sekvencie ľudského genómu 
/data/TEDxSK/cut/830_tedxsk_male_2095.wav,55404,môžeme robiť diagnostiku 
/data/TEDxSK/cut/830_tedxsk_male_2096.wav,87820,môžeme rozumieť chorobám 
/data/TEDxSK/cut/830_tedxsk_male_2097.wav,76588,tak ako sme nikdy predtým nerozumeli 
/data/TEDxSK/cut/830_tedxsk_male_2098.wav,129036,boli vyvinuté na základe tejto informácie 
/data/TEDxSK/cut/830_tedxsk_male_2099.wav,154124,a samozrejme bez sekvencie ľudského genómu by sme v žiadnom prípade nemohli robiť 
/data/TEDxSK/cut/830_tedxsk_male_2100.wav,67500,a teda lekári 
/data/TEDxSK/cut/830_tedxsk_male_2101.wav,175628,dnes už môžu liečiť nielen zlomené nohy zlomené kosti ale aj zlomené chromozómy 
/data/TEDxSK/cut/830_tedxsk_male_2102.wav,134028,a to nielen v rámci klinických štúdií v rámci nejakých testovaní 
/data/TEDxSK/cut/830_tedxsk_male_2103.wav,87628,ale od konca minulého roka 
/data/TEDxSK/cut/830_tedxsk_male_2104.wav,92972,ktorý bol absolútne prelomový v tejto oblasti 
/data/TEDxSK/cut/830_tedxsk_male_2105.wav,104396,aj u reálnych pacientov 
/data/TEDxSK/cut/830_tedxsk_male_2106.wav,84332,je v rutinnej praxi 
/data/TEDxSK/cut/830_tedxsk_male_2107.wav,16556,a 
/data/TEDxSK/cut/830_tedxsk_male_2108.wav,151340,je používaný rutinne v medicíne to znamená vy prídete lekárovi 
/data/TEDxSK/cut/830_tedxsk_male_2109.wav,142988,a keď máte to vzácne ochorenie akože ho nemáte a jedno ako sa volá 
/data/TEDxSK/cut/830_tedxsk_male_2110.wav,40172,je to prvý liek 
/data/TEDxSK/cut/830_tedxsk_male_2111.wav,87916,ktorý môžete dostať predpísaný od lekára 
/data/TEDxSK/cut/830_tedxsk_male_2112.wav,65804,mimo akejkoľvek klinickej štúdie 
/data/TEDxSK/cut/830_tedxsk_male_2113.wav,42348,takže ešte raz 
/data/TEDxSK/cut/830_tedxsk_male_2114.wav,44716,už nie je scifi 
/data/TEDxSK/cut/830_tedxsk_male_2115.wav,46572,a to je veľká vec 
/data/TEDxSK/cut/830_tedxsk_male_2116.wav,34956,ďakujem za pozornosť 
/data/TEDxSK/cut/832_tedxsk_male_2209.wav,84972,som desať minút po
/data/TEDxSK/cut/832_tedxsk_male_2210.wav,86860,ale poviem vám čo pred tým 
/data/TEDxSK/cut/832_tedxsk_male_2211.wav,33164,precha predchádzalo
/data/TEDxSK/cut/832_tedxsk_male_2212.wav,262188,a oženil som sa konečne po tridsiatich rokoch som bol stabilný našiel som ženu ktorú som si zaslúžil alebo ktorú som si vlastne ani nezaslúžil
/data/TEDxSK/cut/832_tedxsk_male_2213.wav,146700,krásna malé dievčatko ktorú som videl skôr ako moja mojo moja manželka
/data/TEDxSK/cut/832_tedxsk_male_2214.wav,76236,ktorá mala také veľké ústa ako mám ja
/data/TEDxSK/cut/832_tedxsk_male_2215.wav,38508,kričala
/data/TEDxSK/cut/832_tedxsk_male_2216.wav,85964,a robila mi úžasnú radosť
/data/TEDxSK/cut/832_tedxsk_male_2217.wav,189548,mal som pocit že proste nič krajšie sa mi nemohlo prihodiť mal som úžasný život
/data/TEDxSK/cut/832_tedxsk_male_2218.wav,130476,vôbec ma nič netrápilo mal som veľmi zaujímavú robotu
/data/TEDxSK/cut/832_tedxsk_male_2219.wav,58060,moja svokra úžasná žena 
/data/TEDxSK/cut/832_tedxsk_male_2220.wav,61452,ešte vám o nej jem o nej poviem
/data/TEDxSK/cut/832_tedxsk_male_2221.wav,109228,a vlastne nikdy nie je dôvod dôle nebol dôvod si myslieť niečo iné
/data/TEDxSK/cut/832_tedxsk_male_2222.wav,74988,že proste vkuse som niečo robil
/data/TEDxSK/cut/832_tedxsk_male_2223.wav,175916,a vlastne vždy bol nejaký dôvod na bolesť hlavy a ona povedala že vieš čo nie je to úplne akože také úplne
/data/TEDxSK/cut/832_tedxsk_male_2224.wav,39340,tak mi vybavila
/data/TEDxSK/cut/832_tedxsk_male_2225.wav,84876,čko dúfam že nič nepoviem že 
/data/TEDxSK/cut/832_tedxsk_male_2226.wav,48812,nejak po známosti a tak ďalej
/data/TEDxSK/cut/832_tedxsk_male_2227.wav,89036,a dúfam že dúfam že to nebude 
/data/TEDxSK/cut/832_tedxsk_male_2228.wav,140108,úplne jednoznačné aby sme sa vyvarovali vyrvarovali rôznym záležitostiam 
/data/TEDxSK/cut/832_tedxsk_male_2229.wav,47660,a 
/data/TEDxSK/cut/832_tedxsk_male_2230.wav,47660,okruh tam ležíte chvíľu
/data/TEDxSK/cut/832_tedxsk_male_2231.wav,102956,a proste vlastne ten laborant ako ma tam vopchal
/data/TEDxSK/cut/832_tedxsk_male_2232.wav,144204,a videl to čo to tam mám tak ma vlastne začal normálne mi začal pomáhať
/data/TEDxSK/cut/832_tedxsk_male_2233.wav,63500,a ma začal vyberať z toho stroja
/data/TEDxSK/cut/832_tedxsk_male_2234.wav,199020,no viete že niekedy ste sa buchli č vážne vám je zle a tak ďalej ja hovorím nie nie mne je v pohode je 
/data/TEDxSK/cut/832_tedxsk_male_2235.wav,123564,neviem či viete keď ste v na čku tak je to niečo čo
/data/TEDxSK/cut/832_tedxsk_male_2236.wav,82060,vám síce povie že niečo v tej hlave máte
/data/TEDxSK/cut/832_tedxsk_male_2237.wav,62380,ale nevie pres nepovie presne že čo
/data/TEDxSK/cut/832_tedxsk_male_2238.wav,133388,skrátka máte niečo v tej hlave môžete tam mať hocičo 
/data/TEDxSK/cut/832_tedxsk_male_2239.wav,38892,ako teraz myslím takéhoto
/data/TEDxSK/cut/832_tedxsk_male_2240.wav,137004,a môže to byť od rakoviny vážnej rakoviny menej vážnej rakoviny
/data/TEDxSK/cut/832_tedxsk_male_2241.wav,86156,cievnej malformácie a tak ďalej a
/data/TEDxSK/cut/832_tedxsk_male_2242.wav,142988,kým sme vybavili termín na ko čo je presnejšia diagnostika
/data/TEDxSK/cut/832_tedxsk_male_2243.wav,102988,tak sme vlastne mesiac s celou rodinou
/data/TEDxSK/cut/832_tedxsk_male_2244.wav,100556,potom ako sa mi narodilo krásne dieťa ako som sa obo oženil
/data/TEDxSK/cut/832_tedxsk_male_2245.wav,117676,že či je to rakovina alebo či to je proste niečo iné hej 
/data/TEDxSK/cut/832_tedxsk_male_2246.wav,71276,proste akože tá samodiagnostika je veľmi
/data/TEDxSK/cut/832_tedxsk_male_2247.wav,65580,dôležitá v internetovej dobe 
/data/TEDxSK/cut/832_tedxsk_male_2248.wav,78476,a a 
/data/TEDxSK/cut/832_tedxsk_male_2249.wav,84748,také moje prvé odporúčanie je nerobte to
/data/TEDxSK/cut/832_tedxsk_male_2250.wav,147308,lebo lebo som čítal o príbehu kde sa niekto zabil
/data/TEDxSK/cut/832_tedxsk_male_2251.wav,61740,pred tým ako vedel čo má v hlave
/data/TEDxSK/cut/832_tedxsk_male_2252.wav,120300,a lebo už si myslel že je to rakovina 
/data/TEDxSK/cut/832_tedxsk_male_2253.wav,163468,nakoniec sa zistilo že to rakovina nebola že to bola cievna malformácia
/data/TEDxSK/cut/832_tedxsk_male_2254.wav,64588,môže spôsobovať epileptické záchvaty
/data/TEDxSK/cut/832_tedxsk_male_2255.wav,93996,tri krát tri krát dve celé deväť cen centimetra
/data/TEDxSK/cut/832_tedxsk_male_2256.wav,24012,lebo každý 
/data/TEDxSK/cut/832_tedxsk_male_2257.wav,66604,každý sa chcel tým zaoberať každý 
/data/TEDxSK/cut/832_tedxsk_male_2258.wav,85036,doktor to chcel mať na tom svojom posteri na konferenciách
/data/TEDxSK/cut/832_tedxsk_male_2259.wav,29260,a 
/data/TEDxSK/cut/832_tedxsk_male_2260.wav,61100,o ktorom vám rozprávam
/data/TEDxSK/cut/832_tedxsk_male_2261.wav,25100,a
/data/TEDxSK/cut/832_tedxsk_male_2262.wav,72012,nevedeli sme teda že čo s tým robiť
/data/TEDxSK/cut/832_tedxsk_male_2263.wav,44460,niektorí doktori hovorili že
/data/TEDxSK/cut/832_tedxsk_male_2264.wav,35692,ideme to operovať
/data/TEDxSK/cut/832_tedxsk_male_2265.wav,55308,lebo je to vj vážny zásah
/data/TEDxSK/cut/832_tedxsk_male_2266.wav,44524,zisťovali kde to mám
/data/TEDxSK/cut/832_tedxsk_male_2267.wav,73644,že kde to vaj v akej časti mozgu to mám
/data/TEDxSK/cut/832_tedxsk_male_2268.wav,38348,vlastne zistili že to mám
/data/TEDxSK/cut/832_tedxsk_male_2269.wav,99852,v časti mozgu medzi rozprávaním
/data/TEDxSK/cut/832_tedxsk_male_2270.wav,129868,aj a vlastne pohybom to znamená že keby sa to operovalo
/data/TEDxSK/cut/832_tedxsk_male_2271.wav,47244,mohlo by to zo mňa spraviť
/data/TEDxSK/cut/832_tedxsk_male_2272.wav,125420,vážneho vážne hendikepovaného človeka
/data/TEDxSK/cut/832_tedxsk_male_2273.wav,101964,keď si uvedomíte že vlastne sa ja živím rozprávaním
/data/TEDxSK/cut/832_tedxsk_male_2274.wav,59372,a
/data/TEDxSK/cut/832_tedxsk_male_2275.wav,197452,ma presvedčil môj dobrý priateľ že mám ísť do meriky lebo tam sú dobrí doktori prišiel som tam s tým čkom
/data/TEDxSK/cut/832_tedxsk_male_2276.wav,96844,a on to proste pozrel a povedal že ja by som to chcel operovať
/data/TEDxSK/cut/832_tedxsk_male_2277.wav,93580,a ja že no ale že čo to je no a prežijem
/data/TEDxSK/cut/832_tedxsk_male_2278.wav,39916,no že to nikdy neviete
/data/TEDxSK/cut/832_tedxsk_male_2279.wav,48844,a 
/data/TEDxSK/cut/832_tedxsk_male_2280.wav,136492,a a proste stale takéto takéto záležitosti a potom som vlastne zistil že ten
/data/TEDxSK/cut/832_tedxsk_male_2281.wav,82444,človek ani nebol špecialista na to čo presne mám
/data/TEDxSK/cut/832_tedxsk_male_2282.wav,58796,ale proste chcel to operovať
/data/TEDxSK/cut/832_tedxsk_male_2283.wav,88620,a to teraz nehovorím zo všetkých doktorov že to tak je ale
/data/TEDxSK/cut/832_tedxsk_male_2284.wav,31724,po prvé 
/data/TEDxSK/cut/832_tedxsk_male_2285.wav,100492,ale zároveň ako keby bola by to dobrá referencia
/data/TEDxSK/cut/832_tedxsk_male_2286.wav,90860,nakoniec som šiel na tú operáciu 
/data/TEDxSK/cut/832_tedxsk_male_2287.wav,74764,vážny epileptický záchvat 
/data/TEDxSK/cut/832_tedxsk_male_2288.wav,79724,taký že vlastne
/data/TEDxSK/cut/832_tedxsk_male_2289.wav,139500,som najprv prestal rozprávať potom som sa mi začalo točiť v hlave
/data/TEDxSK/cut/832_tedxsk_male_2290.wav,63116,potom s som začal rozprávať
/data/TEDxSK/cut/832_tedxsk_male_2291.wav,95436,potom keďže moja svokra je doktorka 
/data/TEDxSK/cut/832_tedxsk_male_2292.wav,43916,bola privolaná ku mne
/data/TEDxSK/cut/832_tedxsk_male_2293.wav,56972,ona povedala manželke že
/data/TEDxSK/cut/832_tedxsk_male_2294.wav,134668,buchol som svokru tak že vlastne ja som bol modrý
/data/TEDxSK/cut/832_tedxsk_male_2295.wav,85292,z toho epileptického záchvatu ona mala monokel
/data/TEDxSK/cut/832_tedxsk_male_2296.wav,80684,každý hovorí že som jej to urobil preventívne
/data/TEDxSK/cut/832_tedxsk_male_2297.wav,60876,aby bol dobrý vzťah medzi nami
/data/TEDxSK/cut/832_tedxsk_male_2298.wav,198604,a teda tá ten epileptický záchvat naozaj urýchlil to rozhodovanie o operácii
/data/TEDxSK/cut/832_tedxsk_male_2299.wav,54476,išiel som sa nechať operovať
/data/TEDxSK/cut/832_tedxsk_male_2300.wav,48684,bol som bol som tam
/data/TEDxSK/cut/832_tedxsk_male_2301.wav,59660,plus mínus rozprával
/data/TEDxSK/cut/832_tedxsk_male_2302.wav,115980,potom som prestal rozprávať potom som za začal hovoriť blbosti
/data/TEDxSK/cut/832_tedxsk_male_2303.wav,145260,a ešte okrem toho som začal mať také ako epileptické záchvaty a neviem doteraz či je to kvôli tomu sa to volá že
/data/TEDxSK/cut/832_tedxsk_male_2304.wav,32332,dokopy
/data/TEDxSK/cut/832_tedxsk_male_2305.wav,115084,a vlastne vybrali mi akože taký dekel z hlavy tu to vidíte
/data/TEDxSK/cut/832_tedxsk_male_2306.wav,60300,tú dali do mrazničky
/data/TEDxSK/cut/832_tedxsk_male_2307.wav,79660,ale nakoniec ma ubezpečili že iná
/data/TEDxSK/cut/832_tedxsk_male_2308.wav,36940,a
/data/TEDxSK/cut/832_tedxsk_male_2309.wav,36844,a tak ďalej a tak ďalej
/data/TEDxSK/cut/832_tedxsk_male_2310.wav,137580,nakoniec vlastne mi dali tret ou te tretiu operáciu už vám nejdem nejdem vás zaťažovať detailami
/data/TEDxSK/cut/832_tedxsk_male_2311.wav,70636,rôznych operácií a tak ďalej som sa dostal domov
/data/TEDxSK/cut/832_tedxsk_male_2312.wav,67820,volať písať smsky
/data/TEDxSK/cut/832_tedxsk_male_2313.wav,57612,veľmi som nerozoznával čo to je
/data/TEDxSK/cut/832_tedxsk_male_2314.wav,88492,niekedy som vedel kto je aké to meno niekedy nie
/data/TEDxSK/cut/832_tedxsk_male_2315.wav,79308,po francúzsky po po anglicky
/data/TEDxSK/cut/832_tedxsk_male_2316.wav,83436,a moji priatelia mi volali z týchto krajín a
